NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	AANSLUITINGEN_AANTAL	LEVERINGSRICHTING_PERC	FYSIEKE_STATUS_PERC	SOORT_AANSLUITING_PERC	SOORT_AANSLUITING	SJA_GEMIDDELD	SJA_LAAG_TARIEF_PERC	SLIMME_METER_PERC
"8716902000001"	"STEDIN ZEELAND"	"Minderbroederstraat"	"4301EX"	"4301EX"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	12	75,00	100,00	50,00	"1x35"	2323,33	91,67	91,67
"8717127750009"	"STEDIN ZEELAND"	"Minderbroederstraat"	"4301EX"	"4301EX"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	878,00	0,00	90,91
"8716902000001"	"STEDIN ZEELAND"	"Zevengetijstraat"	"4301EZ"	"4301EZ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	25	84,00	88,00	48,00	"1x35"	3327,84	84,00	88,00
"8717127750009"	"STEDIN ZEELAND"	"Zevengetijstraat"	"4301EZ"	"4301EZ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	90,91	95,45	"G4"	1214,23	0,00	90,91
"8716902000001"	"STEDIN ZEELAND"	"Marisstraat"	"4301GA"	"4301GA"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	60,87	47,83	100,00	"1x35"	933,22	47,83	47,83
"8717127750009"	"STEDIN ZEELAND"	"Marisstraat"	"4301GA"	"4301GA"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	23	100,00	47,83	100,00	"G4"	157,30	0,00	47,83
"8716902000001"	"STEDIN ZEELAND"	"Marisstraat"	"4301GB"	"4301GB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	16	81,25	25,00	93,75	"1x35"	526,50	25,00	25,00
"8717127750009"	"STEDIN ZEELAND"	"Marisstraat"	"4301GB"	"4301GB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	25,00	100,00	"G4"	55,56	0,00	25,00
"8716902000001"	"STEDIN ZEELAND"	"H.J. Doelemanplein"	"4301GC"	"4301GC"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	26	73,08	42,31	92,31	"1x35"	830,42	42,31	42,31
"8717127750009"	"STEDIN ZEELAND"	"H.J. Doelemanplein"	"4301GC"	"4301GC"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	25	100,00	44,00	100,00	"G4"	143,80	0,00	44,00
"8716902000001"	"STEDIN ZEELAND"	"d'Aillystraat"	"4301GD"	"4301GD"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	30	63,33	56,67	93,33	"1x35"	1394,43	60,00	56,67
"8717127750009"	"STEDIN ZEELAND"	"d'Aillystraat"	"4301GD"	"4301GD"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	29	100,00	58,62	100,00	"G4"	206,66	0,00	58,62
"8716902000001"	"STEDIN ZEELAND"	"d'Aillystraat"	"4301GE"	"4301GE"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	28	75,00	50,00	89,29	"1x35"	2149,36	57,14	50,00
"8717127750009"	"STEDIN ZEELAND"	"d'Aillystraat"	"4301GE"	"4301GE"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	26	100,00	53,85	100,00	"G4"	317,54	0,00	53,85
"8716902000001"	"STEDIN ZEELAND"	"D'Aillystraat"	"4301GG"	"4301GG"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	100,00	0,00	92,86	"1x35"	101,71	0,00	0,00
"8717127750009"	"STEDIN ZEELAND"	"D'Aillystraat"	"4301GG"	"4301GG"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	14	100,00	0,00	100,00	"G4"	163,71	0,00	7,14
"8716902000001"	"STEDIN ZEELAND"	"Hofferstraat"	"4301GH"	"4301GH"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	17	76,47	58,82	88,24	"1x35"	1510,65	70,59	58,82
"8717127750009"	"STEDIN ZEELAND"	"Hofferstraat"	"4301GH"	"4301GH"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	62,50	100,00	"G4"	351,63	0,00	62,50
"8716902000001"	"STEDIN ZEELAND"	"Hofferstraat"	"4301GJ"	"4301GJ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	20	55,00	100,00	50,00	"1x35"	1763,40	95,00	95,00
"8717127750009"	"STEDIN ZEELAND"	"Hofferstraat"	"4301GJ"	"4301GJ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	20	100,00	95,00	95,00	"G4"	1033,75	0,00	95,00
"8716902000001"	"STEDIN ZEELAND"	"Raveslootstraat"	"4301GK"	"4301GK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	73,91	34,78	95,65	"1x35"	1636,22	43,48	34,78
"8717127750009"	"STEDIN ZEELAND"	"Raveslootstraat"	"4301GK"	"4301GK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	36,36	100,00	"G4"	472,36	0,00	36,36
"8716902000001"	"STEDIN ZEELAND"	"Raveslootstraat"	"4301GL"	"4301GL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	22,22	100,00	100,00	"1x35"	1506,78	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Raveslootstraat"	"4301GL"	"4301GL"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	782,22	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Raveslootstraat"	"4301GM"	"4301GM"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	21,43	92,86	100,00	"1x35"	1669,07	92,86	92,86
"8717127750009"	"STEDIN ZEELAND"	"Raveslootstraat"	"4301GM"	"4301GM"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	541,31	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Slabberswerf"	"4301GN"	"4301GN"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	29	65,52	51,72	58,62	"1x35"	1438,90	55,17	51,72
"8717127750009"	"STEDIN ZEELAND"	"Slabberswerf"	"4301GN"	"4301GN"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	24	100,00	54,17	95,83	"G4"	445,29	0,00	54,17
"8716902000001"	"STEDIN ZEELAND"	"Slabberswerf"	"4301GP"	"4301GP"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	33	69,70	60,61	75,76	"1x35"	1780,12	60,61	60,61
"8717127750009"	"STEDIN ZEELAND"	"Slabberswerf"	"4301GP"	"4301GP"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	32	100,00	56,25	100,00	"G4"	424,06	0,00	56,25
"8716902000001"	"STEDIN ZEELAND"	"P.D. de Vosstraat"	"4301GR"	"4301GR"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	38	65,79	52,63	97,37	"1x35"	1045,89	52,63	52,63
"8717127750009"	"STEDIN ZEELAND"	"P.D. de Vosstraat"	"4301GR"	"4301GR"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	38	100,00	52,63	100,00	"G4"	251,61	0,00	52,63
"8716902000001"	"STEDIN ZEELAND"	"Zuidwellestraat"	"4301GS"	"4301GS"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	44,44	94,44	55,56	"3x25"	3151,56	94,44	88,89
"8717127750009"	"STEDIN ZEELAND"	"Zuidwellestraat"	"4301GS"	"4301GS"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	17	100,00	100,00	94,12	"G4"	1043,59	0,00	88,24
"8716902000001"	"STEDIN ZEELAND"	"Zuidwellestraat"	"4301GT"	"4301GT"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	16	68,75	75,00	68,75	"1x35"	2315,94	62,50	62,50
"8717127750009"	"STEDIN ZEELAND"	"Zuidwellestraat"	"4301GT"	"4301GT"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	69,23	100,00	"G4"	786,92	0,00	53,85
"8716902000001"	"STEDIN ZEELAND"	"Gravenstraat"	"4301GV"	"4301GV"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	22	50,00	100,00	68,18	"1x35"	1805,45	95,45	95,45
"8717127750009"	"STEDIN ZEELAND"	"Gravenstraat"	"4301GV"	"4301GV"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	100,00	"G4"	1080,19	0,00	95,24
"8716902000001"	"STEDIN ZEELAND"	"Karnemelksvaart"	"4301GW"	"4301GW"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	29	79,31	44,83	72,41	"1x35"	3026,62	51,72	48,28
"8717127750009"	"STEDIN ZEELAND"	"Karnemelksvaart"	"4301GW"	"4301GW"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	23	100,00	43,48	100,00	"G4"	506,30	0,00	43,48
"8716902000001"	"STEDIN ZEELAND"	"Karnemelksvaart"	"4301GX"	"4301GZ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	91,30	86,96	60,87	"3x25"	6170,48	78,26	78,26
"8717127750009"	"STEDIN ZEELAND"	"Karnemelksvaart"	"4301GX"	"4301HA"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	27	100,00	100,00	92,59	"G4"	1630,11	0,00	88,89
"8716902000001"	"STEDIN ZEELAND"	"Maarstraat"	"4301HA"	"4301HA"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	15	93,33	86,67	80,00	"3x25"	3214,13	80,00	80,00
"8716902000001"	"STEDIN ZEELAND"	"Melkmarkt"	"4301HB"	"4301HB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	12	91,67	100,00	58,33	"3x25"	15829,00	83,33	83,33
"8717127750009"	"STEDIN ZEELAND"	"Melkmarkt"	"4301HB"	"4301HB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	12	100,00	100,00	75,00	"G4"	2080,92	0,00	83,33
"8716902000001"	"STEDIN ZEELAND"	"Schuithaven"	"4301HC"	"4301HC"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	100,00	90,91	54,55	"3x25"	12170,73	81,82	81,82
"8717127750009"	"STEDIN ZEELAND"	"Schuithaven"	"4301HC"	"4301HD"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	33	100,00	96,97	81,82	"G4"	1532,88	0,00	87,88
"8716902000001"	"STEDIN ZEELAND"	"Lange Nobelstraat"	"4301HD"	"4301HD"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	27	92,59	96,30	70,37	"3x25"	3942,52	92,59	88,89
"8716902000001"	"STEDIN ZEELAND"	"Lange Nobelstraat"	"4301HE"	"4301HE"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	100,00	94,44	72,22	"3x25"	4820,11	83,33	83,33
"8717127750009"	"STEDIN ZEELAND"	"Lange Nobelstraat"	"4301HE"	"4301HE"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	10	100,00	80,00	50,00	"G4"	1565,20	0,00	80,00
"8716902000001"	"STEDIN ZEELAND"	"Lange Nobelstraat"	"4301HG"	"4301HH"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	56	100,00	94,64	69,64	"1x35"	3005,91	89,29	89,29
"8717127750009"	"STEDIN ZEELAND"	"Lange Nobelstraat"	"4301HG"	"4301HH"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	55	100,00	96,36	85,45	"G4"	1416,69	0,00	90,91
"8716902000001"	"STEDIN ZEELAND"	"Touwbaan"	"4301HJ"	"4301HJ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	61,54	92,31	92,31	"3x25"	6277,77	100,00	92,31
"8717127750009"	"STEDIN ZEELAND"	"Touwbaan"	"4301HJ"	"4301HJ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	12	100,00	91,67	75,00	"G4"	3034,50	0,00	91,67
"8716902000001"	"STEDIN ZEELAND"	"Driekoningenlaan"	"4301HK"	"4301HK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	64,29	100,00	78,57	"3x25"	4628,86	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Driekoningenlaan"	"4301HK"	"4301HK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	84,62	"G4"	2006,77	0,00	92,31
"8716902000001"	"STEDIN ZEELAND"	"Sint Anthoniesdam"	"4301HL"	"4301HL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	81,82	100,00	54,55	"3x25"	3047,36	72,73	72,73
"8717127750009"	"STEDIN ZEELAND"	"Sint Anthoniesdam"	"4301HL"	"4301HL"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	90,00	"G4"	813,40	0,00	70,00
"8716902000001"	"STEDIN ZEELAND"	"Korte Nobelstraat"	"4301HM"	"4301HM"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	16	87,50	100,00	62,50	"1x35"	2468,00	93,75	93,75
"8717127750009"	"STEDIN ZEELAND"	"Korte Nobelstraat"	"4301HM"	"4301HM"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	93,75	"G4"	1189,75	0,00	93,75
"8716902000001"	"STEDIN ZEELAND"	"Nobelpoort"	"4301HN"	"4301HN"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	83,33	94,44	50,00	"1x35"	2961,44	88,89	88,89
"8717127750009"	"STEDIN ZEELAND"	"Korte Nobelstraat"	"4301HN"	"4301HN"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	93,75	"G4"	1239,81	0,00	93,75
"8716902000001"	"STEDIN ZEELAND"	"Watermolen"	"4301HP"	"4301HP"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	71,43	100,00	71,43	"3x25"	3747,64	92,86	92,86
"8717127750009"	"STEDIN ZEELAND"	"Watermolen"	"4301HP"	"4301HP"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	85,71	"G4"	1338,93	0,00	92,86
"8716902000001"	"STEDIN ZEELAND"	"Hem"	"4301HR"	"4301HR"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	83,33	88,89	83,33	"3x25"	1662,78	83,33	77,78
"8717127750009"	"STEDIN ZEELAND"	"Hem"	"4301HR"	"4301HR"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	90,00	"G4"	1083,50	0,00	80,00
"8716902000001"	"STEDIN ZEELAND"	"Steiltjesstraat"	"4301HS"	"4301HS"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	26	53,85	100,00	57,69	"3x25"	2012,19	96,15	96,15
"8717127750009"	"STEDIN ZEELAND"	"Steiltjesstraat"	"4301HS"	"4301HS"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	26	100,00	100,00	100,00	"G4"	1070,58	0,00	96,15
"8716902000001"	"STEDIN ZEELAND"	"Rodedorp"	"4301HT"	"4301HT"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	19	94,74	100,00	52,63	"1x35"	2152,11	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Rodedorp"	"4301HT"	"4301HT"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	978,42	0,00	94,74
"8716902000001"	"STEDIN ZEELAND"	"Rodedorp"	"4301HV"	"4301HV"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	71,43	100,00	64,29	"1x35"	1736,36	92,86	92,86
"8717127750009"	"STEDIN ZEELAND"	"Rodedorp"	"4301HV"	"4301HV"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	1011,57	0,00	92,86
"8716902000001"	"STEDIN ZEELAND"	"Waterpoortstraat"	"4301HW"	"4301HW"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	17	70,59	100,00	70,59	"3x25"	2132,94	88,24	88,24
"8717127750009"	"STEDIN ZEELAND"	"Waterpoortstraat"	"4301HW"	"4301HW"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	17	100,00	100,00	88,24	"G4"	854,71	0,00	88,24
"8716902000001"	"STEDIN ZEELAND"	"Verrenieuwstraat"	"4301HX"	"4301HX"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	91,30	95,65	69,57	"3x25"	4317,04	78,26	78,26
"8717127750009"	"STEDIN ZEELAND"	"Verrenieuwstraat"	"4301HX"	"4301HX"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	90,91	81,82	"G4"	1797,82	0,00	77,27
"8716902000001"	"STEDIN ZEELAND"	"Verrenieuwstraat"	"4301HZ"	"4301HZ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	26	80,77	100,00	69,23	"3x25"	2368,65	96,15	96,15
"8717127750009"	"STEDIN ZEELAND"	"Verrenieuwstraat"	"4301HZ"	"4301HZ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	26	100,00	100,00	100,00	"G4"	1239,65	0,00	96,15
"8716902000001"	"STEDIN ZEELAND"	"Dam"	"4301JA"	"4301JA"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	10	90,00	100,00	70,00	"3x25"	8785,00	90,00	90,00
"8717127750009"	"STEDIN ZEELAND"	"Dam"	"4301JA"	"4301JB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	21	100,00	95,24	71,43	"G4"	2319,86	0,00	80,95
"8716902000001"	"STEDIN ZEELAND"	"Dam"	"4301JB"	"4301JB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	92,31	92,31	46,15	"3x25"	13857,85	76,92	76,92
"8716902000001"	"STEDIN ZEELAND"	"Mol"	"4301JC"	"4301JC"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	15	100,00	73,33	33,33	"3x25"	14699,40	80,00	73,33
"8717127750009"	"STEDIN ZEELAND"	"Mol"	"4301JC"	"4301JC"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	12	100,00	83,33	58,33	"G4"	2400,25	0,00	75,00
"8716902000001"	"STEDIN ZEELAND"	"Havenplein"	"4301JD"	"4301JD"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	15	100,00	80,00	40,00	"3x25"	21999,67	73,33	80,00
"8717127750009"	"STEDIN ZEELAND"	"Havenplein"	"4301JD"	"4301JD"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	12	100,00	91,67	41,67	"G4"	4014,25	0,00	75,00
"8716902000001"	"STEDIN ZEELAND"	"Vrijpoortje"	"4301JE"	"4301JG"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	19	89,47	89,47	78,95	"3x25"	10500,74	89,47	84,21
"8717127750009"	"STEDIN ZEELAND"	"Vrijpoortje"	"4301JE"	"4301JG"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	81,25	62,50	"G6"	3271,69	0,00	68,75
"8716902000001"	"STEDIN ZEELAND"	"Havenpark"	"4301JH"	"4301JH"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	22	100,00	100,00	86,36	"1x35"	1961,32	90,91	90,91
"8717127750009"	"STEDIN ZEELAND"	"Havenpark"	"4301JH"	"4301JH"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	888,90	0,00	95,00
"8716902000001"	"STEDIN ZEELAND"	"Oude Haven"	"4301JJ"	"4301JJ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	92,86	92,86	78,57	"3x25"	2906,43	78,57	78,57
"8717127750009"	"STEDIN ZEELAND"	"Oude Haven"	"4301JJ"	"4301JJ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	92,31	61,54	"G4"	1956,62	0,00	69,23
"8716902000001"	"STEDIN ZEELAND"	"Oude Haven"	"4301JK"	"4301JK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	15	66,67	100,00	80,00	"3x25"	4070,33	93,33	93,33
"8717127750009"	"STEDIN ZEELAND"	"Oude Haven"	"4301JK"	"4301JK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	15	100,00	93,33	46,67	"G4"	1782,93	0,00	86,67
"8716902000001"	"STEDIN ZEELAND"	"Noordhavenpoort"	"4301JM"	"4301JN"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	100,00	100,00	77,78	"1x35"	1733,89	88,89	88,89
"8717127750009"	"STEDIN ZEELAND"	"Noordhavenpoort"	"4301JM"	"4301JN"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	17	100,00	94,12	88,24	"G4"	987,18	0,00	82,35
"8716902000001"	"STEDIN ZEELAND"	"Paardenstraat"	"4301JP"	"4301JR"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	87,50	87,50	54,17	"3x25"	1448,25	79,17	79,17
"8717127750009"	"STEDIN ZEELAND"	"Paardenstraat"	"4301JP"	"4301JR"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	21	100,00	90,48	95,24	"G4"	895,86	0,00	76,19
"8716902000001"	"STEDIN ZEELAND"	"Sint Joostmeet"	"4301JS"	"4301JS"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	15	53,33	100,00	60,00	"3x25"	2296,20	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Sint Joostmeet"	"4301JS"	"4301JS"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	92,86	"G4"	917,43	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Wandeling"	"4301JT"	"4301JT"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	92,86	100,00	92,86	"3x25"	3365,57	92,86	92,86
"8717127750009"	"STEDIN ZEELAND"	"Wandeling"	"4301JT"	"4301JT"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	78,57	"G4"	1776,79	0,00	92,86
"8716902000001"	"STEDIN ZEELAND"	"Touwbaan"	"4301JV"	"4301JV"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	17	76,47	100,00	64,71	"3x25"	5327,29	76,47	76,47
"8717127750009"	"STEDIN ZEELAND"	"Touwbaan"	"4301JV"	"4301JV"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	80,00	"G4"	1612,00	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Vrije"	"4301JW"	"4301JX"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	41	87,80	92,68	63,41	"1x35"	2361,07	85,37	85,37
"8717127750009"	"STEDIN ZEELAND"	"Vrije"	"4301JX"	"4301JX"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	26	100,00	80,77	88,46	"G4"	874,65	0,00	76,92
"8716902000001"	"STEDIN ZEELAND"	"Vrije"	"4301JZ"	"4301JZ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	25,00	95,83	79,17	"3x25"	4364,92	91,67	91,67
"8717127750009"	"STEDIN ZEELAND"	"Vrije"	"4301JZ"	"4301JZ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	23	100,00	86,96	82,61	"G4"	1590,35	0,00	78,26
"8716902000001"	"STEDIN ZEELAND"	"Hoge Molenstraat"	"4301KA"	"4301KB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	25	88,00	80,00	64,00	"1x35"	3055,28	76,00	76,00
"8717127750009"	"STEDIN ZEELAND"	"Hoge Molenstraat"	"4301KB"	"4301KC"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	35	100,00	100,00	85,71	"G4"	1320,49	0,00	97,14
"8716902000001"	"STEDIN ZEELAND"	"Hoge Molenstraat"	"4301KC"	"4301KC"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	35	97,14	97,14	74,29	"1x35"	2946,86	94,29	91,43
"8716902000001"	"STEDIN ZEELAND"	"Baden Powellweg"	"4301KD"	"4301KD"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	21	100,00	85,71	47,62	"1x35"	1797,76	71,43	71,43
"8717127750009"	"STEDIN ZEELAND"	"Baden Powellweg"	"4301KD"	"4301KH"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	44	100,00	97,73	97,73	"G4"	803,30	0,00	95,45
"8716902000001"	"STEDIN ZEELAND"	"Basterstraat"	"4301KE"	"4301KG"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	47	100,00	97,87	91,49	"3x25"	5971,09	97,87	97,87
"8716902000001"	"STEDIN ZEELAND"	"Rollandthof"	"4301KH"	"4301KH"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	48	89,58	95,83	64,58	"3x25"	2311,73	91,67	91,67
"8716902000001"	"STEDIN ZEELAND"	"Grachtweg"	"4301KJ"	"4301KJ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	34	55,88	94,12	70,59	"3x25"	8136,35	82,35	82,35
"8717127750009"	"STEDIN ZEELAND"	"Grachtweg"	"4301KJ"	"4301KJ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	25	100,00	100,00	88,00	"G4"	1766,36	0,00	92,00
"8716902000001"	"STEDIN ZEELAND"	"Schuurbeque Boeijestraat"	"4301KK"	"4301KK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	36	88,89	100,00	77,78	"1x35"	1937,14	97,22	97,22
"8717127750009"	"STEDIN ZEELAND"	"Schuurbeque Boeijestraat"	"4301KK"	"4301KK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	34	100,00	97,06	97,06	"G4"	682,15	0,00	94,12
"8716902000001"	"STEDIN ZEELAND"	"Evertsenstraat"	"4301KL"	"4301KL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	18,18	100,00	90,91	"1x35"	1425,55	90,91	90,91
"8717127750009"	"STEDIN ZEELAND"	"Evertsenstraat"	"4301KL"	"4301KL"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	829,00	0,00	90,91
"8716902000001"	"STEDIN ZEELAND"	"Teelinckstraat"	"4301KM"	"4301KM"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	0,00	100,00	100,00	"1x35"	1349,77	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Teelinckstraat"	"4301KM"	"4301KM"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	92,31	"G4"	842,23	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Bogaardstraat"	"4301KN"	"4301KN"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	16	75,00	100,00	75,00	"3x25"	2159,38	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Bogaardstraat"	"4301KN"	"4301KN"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	15	100,00	100,00	100,00	"G4"	1094,27	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Kaersemakerstraat"	"4301KP"	"4301KP"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	69,23	100,00	92,31	"3x25"	2222,31	92,31	92,31
"8717127750009"	"STEDIN ZEELAND"	"Kaersemakerstraat"	"4301KP"	"4301KP"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	1401,15	0,00	92,31
"8716902000001"	"STEDIN ZEELAND"	"Kaersemakerstraat"	"4301KR"	"4301KR"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	100,00	100,00	86,96	"1x35"	1930,87	100,00	100,00
